Bytes,3900,3904,3908,3912,3916,3920,3924,3928,3932,3936,3940,3944,3948,3952,3956,3960,3964,3968,3972,3976,3980,3984,3988,3992,3996,4000,4004,4008,4012,4016,4020,4024,4028,4032,4036,4040,4044,4048,4052,4056,4060,4064,4068,4072,4076,4080,4084,4088,4092,4096,4100,4104,4108,4112,4116,4120,4124,4128,4132,4136,4140,4144,4148,4152,4156,4160,4164,4168,4172,4176,4180,4184,4188,4192,4196,4200,4204,4208,4212,4216,4220,4224,4228,4232,4236,4240,4244,4248,4252,4256,4260,4264,4268,4272,4276,4280
Ouroboros-P-VL - mean,0.0209766,0.0211789,0.021127,0.0209901,0.02112,0.0210816,0.020919,0.0206598,0.0208077,0.0216947,0.0211418,0.0209984,0.0216531,0.0214029,0.0211718,0.0209408,0.0212218,0.0209126,0.0206214,0.0210886,0.0214278,0.0219782,0.0209542,0.0212186,0.0208685,0.0215411,0.0208563,0.0208947,0.0209517,0.0211142,0.0207142,0.0206432,0.0210054,0.0209286,0.020793,0.0212698,0.0209082,0.021239,0.0212525,0.0209645,0.0207322,0.0212282,0.0210278,0.0211123,0.021015,0.0213299,0.0209306,0.0210074,0.0209939,0.0215283,0.0232742,0.0237984,0.0252685,0.0235123,0.0235725,0.0240256,0.0233805,0.0236141,0.0235021,0.023257,0.0233478,0.0238189,0.0232966,0.0244269,0.0234835,0.0236512,0.0252365,0.0238413,0.0236275,0.0233901,0.0242829,0.0238298,0.0237382,0.0232224,0.0236435,0.0243315,0.0233754,0.0238003,0.0235168,0.0231053,0.0236954,0.023671,0.0238867,0.0235962,0.0232819,0.023872,0.0233088,0.023607,0.023577,0.023872,0.0237626,0.0236243,0.0233485,0.0237037,0.0245478,0.0234451
Ouroboros-P-VL - std_dev,0.00160365,0.00174,0.00188335,0.00206632,0.00172334,0.0015137,0.00158476,0.00140129,0.00146464,0.00174234,0.00165838,0.00158029,0.00169975,0.00170064,0.00181427,0.00154061,0.00140868,0.00169112,0.00174299,0.00169935,0.00132995,0.00228981,0.00139514,0.00148467,0.00153308,0.00158553,0.00161348,0.00149168,0.00143622,0.0016209,0.00159238,0.00162212,0.00163764,0.00159431,0.00145662,0.00176119,0.00143803,0.0015219,0.00181114,0.00177094,0.00165645,0.00167428,0.00163882,0.00187357,0.0017609,0.00161497,0.00149533,0.00160951,0.00172141,0.00199628,0.00192068,0.00223555,0.00219492,0.00150756,0.00202282,0.00184208,0.00177976,0.00182312,0.00178181,0.00191465,0.00215479,0.00185518,0.00167283,0.00201093,0.00181665,0.0015257,0.00235721,0.0017001,0.00205155,0.00197305,0.00180974,0.00160805,0.00178241,0.00213496,0.00200809,0.00293517,0.00150036,0.0018679,0.00210937,0.00175678,0.00179466,0.0022247,0.00171052,0.0016418,0.00176665,0.00203558,0.00171281,0.00170304,0.00190945,0.00173813,0.00182986,0.00188183,0.00190482,0.00187532,0.00184045,0.00174383
Ouroboros-P-VL - min,0.01632,0.0168,0.017664,0.016992,0.016512,0.017472,0.01584,0.016864,0.017472,0.018496,0.01712,0.017216,0.017952,0.016064,0.017472,0.016832,0.017984,0.017376,0.017024,0.017696,0.018208,0.01696,0.017376,0.01728,0.017632,0.01744,0.017472,0.017984,0.01712,0.016512,0.016576,0.016896,0.017952,0.017216,0.017664,0.017312,0.017824,0.017984,0.017344,0.016064,0.01728,0.016384,0.018016,0.01504,0.01728,0.018112,0.017152,0.016256,0.016736,0.016544,0.019072,0.018624,0.019776,0.019584,0.018336,0.020096,0.01872,0.019552,0.019648,0.018112,0.018528,0.020512,0.018656,0.0208,0.018976,0.020096,0.021408,0.019648,0.018496,0.019808,0.020704,0.020608,0.02016,0.019712,0.019744,0.020512,0.019552,0.018848,0.017792,0.019136,0.018688,0.01888,0.020928,0.019296,0.019136,0.020672,0.02,0.019456,0.019552,0.01968,0.019136,0.01984,0.020128,0.01968,0.02016,0.020288
Ouroboros-P-VL - max,0.02352,0.025792,0.02848,0.028416,0.024608,0.024512,0.023456,0.02368,0.023776,0.025536,0.023968,0.02352,0.025472,0.025696,0.026528,0.024128,0.023744,0.025408,0.024416,0.025056,0.024544,0.029824,0.024096,0.024416,0.023488,0.02544,0.025216,0.024192,0.023936,0.024736,0.025312,0.024,0.024256,0.024736,0.02384,0.02432,0.024512,0.024512,0.027264,0.024192,0.024096,0.02416,0.024608,0.026944,0.026208,0.027136,0.024448,0.02448,0.02544,0.027456,0.027648,0.031648,0.030176,0.027392,0.02784,0.0312,0.028064,0.02816,0.028448,0.027136,0.030624,0.028192,0.027584,0.028608,0.027104,0.027712,0.030816,0.027424,0.027712,0.030176,0.028352,0.028064,0.028256,0.02816,0.02736,0.03952,0.027072,0.027744,0.029568,0.026368,0.026848,0.032096,0.02784,0.02672,0.027968,0.032672,0.026816,0.028448,0.027616,0.026816,0.02784,0.028832,0.02832,0.027712,0.028864,0.027136
Ouroboros-P-VL - median,0.021056,0.021312,0.021184,0.020992,0.020864,0.02112,0.021024,0.020992,0.020768,0.021536,0.021344,0.021472,0.02176,0.021568,0.021024,0.021216,0.02144,0.02112,0.020416,0.02112,0.021472,0.021632,0.021184,0.021184,0.020992,0.021792,0.0208,0.020736,0.021056,0.021184,0.020736,0.020896,0.02112,0.020928,0.020768,0.021344,0.0208,0.021184,0.021632,0.021056,0.0208,0.021664,0.020832,0.021088,0.02064,0.02128,0.021184,0.02112,0.020832,0.02128,0.023264,0.023712,0.025664,0.023296,0.023584,0.023776,0.023296,0.02336,0.023296,0.023552,0.023328,0.023872,0.023264,0.024352,0.02368,0.023808,0.02512,0.024,0.023776,0.023648,0.02432,0.023808,0.023712,0.02288,0.024032,0.023904,0.023424,0.023744,0.023392,0.022944,0.024256,0.023584,0.023968,0.023776,0.0232,0.023456,0.023328,0.023616,0.023552,0.024128,0.023776,0.02352,0.023456,0.023648,0.024672,0.02352
Ouroboros-C-S - mean,0.040512,0.0368339,0.0371635,0.037369,0.0371821,0.0373197,0.0373434,0.0371174,0.0373651,0.0372058,0.0369562,0.0373395,0.0369376,0.0369395,0.0368941,0.0368435,0.0374304,0.0377242,0.0369293,0.0370938,0.037031,0.037833,0.037225,0.036912,0.0370861,0.0370976,0.0371296,0.0371603,0.0370848,0.0371181,0.0371251,0.037145,0.037079,0.0377773,0.037065,0.0369946,0.0369088,0.0372416,0.0371706,0.0369338,0.0370758,0.037056,0.0371411,0.0370842,0.0373446,0.0372051,0.0370336,0.0370016,0.0366848,0.0372883,0.0523866,0.0534797,0.0531277,0.053232,0.0537882,0.053168,0.0533914,0.0533888,0.0510445,0.0536717,0.0532326,0.0535622,0.0536371,0.0530592,0.0536026,0.0532774,0.0535334,0.0530195,0.0535123,0.0535706,0.053504,0.0532627,0.0537638,0.0531277,0.0533606,0.0533261,0.0529715,0.0536973,0.0531475,0.0534016,0.052887,0.0534022,0.0529965,0.0530022,0.0538157,0.0536134,0.0530253,0.0531437,0.0531616,0.0534381,0.053561,0.0532326,0.0533216,0.05352,0.0535213,0.0532781
Ouroboros-C-S - std_dev,0.00289589,0.000795286,0.0010485,0.00198713,0.00101573,0.00100715,0.000996089,0.000757227,0.000700197,0.000746072,0.000595978,0.00101599,0.000648148,0.000593124,0.000541714,0.000715907,0.00121573,0.000945136,0.000705336,0.00137483,0.000704967,0.000812574,0.000633828,0.000690763,0.000715382,0.000684897,0.000591619,0.000713587,0.000695638,0.000735761,0.000643999,0.000610766,0.000866462,0.00085653,0.000646591,0.000717024,0.000774717,0.00143084,0.00073355,0.00069718,0.00117143,0.000630684,0.000934895,0.000623126,0.00243023,0.000700956,0.000729298,0.000817129,0.00073483,0.00085494,0.000946569,0.000961014,0.00104213,0.000981086,0.000987378,0.000934953,0.00164172,0.000960874,0.000969679,0.00107592,0.00104126,0.000729282,0.000915387,0.000817154,0.000983433,0.000980033,0.000893043,0.000928817,0.00118847,0.00129497,0.000920978,0.00099785,0.000843408,0.000982594,0.00108644,0.000894402,0.00251842,0.00114171,0.00100356,0.00111067,0.000965107,0.00104253,0.000996922,0.00111548,0.000930332,0.00104585,0.00106623,0.00179529,0.000952574,0.00162307,0.00107303,0.00106928,0.00105192,0.000874233,0.00091592,0.000832551
Ouroboros-C-S - min,0.035552,0.035104,0.035392,0.034656,0.035168,0.035328,0.03488,0.035456,0.035872,0.035776,0.036032,0.035616,0.035488,0.035424,0.035744,0.035456,0.035488,0.035232,0.035552,0.035296,0.03472,0.034944,0.035712,0.035264,0.035648,0.035264,0.035808,0.035424,0.035488,0.035584,0.03552,0.035776,0.034976,0.036032,0.035648,0.034944,0.035264,0.03568,0.03536,0.03552,0.035872,0.035648,0.035488,0.035296,0.035456,0.035872,0.035424,0.034272,0.034912,0.035008,0.050144,0.051648,0.049952,0.050944,0.052128,0.050496,0.050592,0.05168,0.049152,0.050944,0.050048,0.051584,0.051904,0.050944,0.051616,0.050752,0.051072,0.050912,0.049664,0.051616,0.05136,0.050944,0.052,0.050976,0.051232,0.05152,0.05024,0.051616,0.051392,0.05136,0.050688,0.050656,0.051424,0.051168,0.051584,0.051456,0.05072,0.050528,0.050912,0.050624,0.0504,0.050976,0.051008,0.051648,0.051456,0.05136
Ouroboros-C-S - max,0.044288,0.038976,0.043104,0.049952,0.04192,0.041312,0.040768,0.038464,0.038752,0.038944,0.038432,0.042688,0.038464,0.03808,0.03792,0.038688,0.044576,0.039904,0.038464,0.044128,0.038496,0.03952,0.038688,0.038048,0.038944,0.0384,0.038656,0.03904,0.03856,0.03872,0.038208,0.038432,0.039008,0.039872,0.03856,0.038336,0.038336,0.044864,0.039168,0.039552,0.043648,0.038816,0.041056,0.038464,0.051936,0.039456,0.039136,0.03888,0.038208,0.038592,0.054528,0.055648,0.055584,0.055392,0.057184,0.055264,0.062144,0.056576,0.0536,0.056,0.055488,0.056192,0.055424,0.054368,0.058368,0.055904,0.055008,0.054912,0.057408,0.060096,0.055264,0.055072,0.056096,0.055136,0.055936,0.055104,0.069184,0.056384,0.05584,0.058368,0.054624,0.055712,0.056,0.055456,0.057728,0.05584,0.055424,0.058784,0.05584,0.062464,0.05536,0.057824,0.055936,0.055392,0.055488,0.05504
