Bytes,512
BaseLine,100
RegEff-CM,0.0
RegEff-CFM,0.0
CUDA,18.85441527446301
Halloc,0.0
Ouroboros-C-VA,0.0
Ouroboros-C-VL,0.0
RegEff-AW,0.0
ScatterAlloc,0.0
Ouroboros-C-S,89.49880668257757
Ouroboros-P-VL,98.56801909307876
RegEff-CF,0.0
Ouroboros-P-VA,98.56801909307876
Ouroboros-P-S,89.97613365155132
RegEff-C,0.0
XMalloc,20.763723150357997
