Ouroboros-C-VL - mean,0.0230758,0.025424,0.0208499,0.0235674,0.0265184,0.0253408,0.0294061,0.027728,0.0357658,0.0405536,0.0430214
Ouroboros-C-VL - std_dev,0.0853869,0.100777,0.0762198,0.077261,0.0876356,0.0791026,0.0984717,0.076771,0.0758599,0.0757832,0.0763235
Ouroboros-C-VL - min,0.007616,0.009248,0.008288,0.0104,0.01056,0.011904,0.013408,0.01504,0.022944,0.02672,0.029248
Ouroboros-C-VL - max,0.620448,0.730528,0.554208,0.564192,0.639648,0.57888,0.718496,0.56496,0.566464,0.5704,0.577024
Ouroboros-C-VL - median,0.009824,0.010048,0.009696,0.011904,0.013248,0.013728,0.015104,0.01648,0.024128,0.028512,0.031776
RegEff-CFM - mean,,,,,,,,,,,
RegEff-CFM - std_dev,,,,,,,,,,,
RegEff-CFM - min,,,,,,,,,,,
RegEff-CFM - max,,,,,,,,,,,
RegEff-CFM - median,,,,,,,,,,,
Ouroboros-P-S - mean,0.0220026,0.0215482,0.0217466,0.0227514,0.0226406,0.0215104,0.0220019,0.0229043,0.0201734,0.0217875,0.022176
Ouroboros-P-S - std_dev,0.0829508,0.083158,0.0838616,0.0912424,0.0849113,0.0845296,0.0867315,0.0908851,0.0833642,0.0849625,0.0834557
Ouroboros-P-S - min,0.007776,0.008064,0.008704,0.007936,0.00816,0.007808,0.007968,0.007904,0.007264,0.007936,0.00864
Ouroboros-P-S - max,0.602208,0.603616,0.60864,0.661184,0.616608,0.612832,0.628864,0.658688,0.603712,0.616192,0.606016
Ouroboros-P-S - median,0.008736,0.009632,0.009632,0.008736,0.0088,0.008,0.008736,0.008736,0.007968,0.008768,0.008864
RegEff-CF - mean,,,,,,,,,,,
RegEff-CF - std_dev,,,,,,,,,,,
RegEff-CF - min,,,,,,,,,,,
RegEff-CF - max,,,,,,,,,,,
RegEff-CF - median,,,,,,,,,,,
Ouroboros-P-VL - mean,0.0216314,0.0214554,0.0223059,0.0210816,0.0220147,0.022976,0.0219296,0.0223373,0.021847,0.0232602,0.0254182
Ouroboros-P-VL - std_dev,0.0795178,0.0791168,0.0877995,0.0805387,0.079431,0.0796281,0.0802849,0.0807006,0.0797246,0.0816089,0.0988106
Ouroboros-P-VL - min,0.007776,0.009152,0.008064,0.008384,0.00896,0.008768,0.008768,0.008768,0.008704,0.0096,0.00928
Ouroboros-P-VL - max,0.57808,0.575136,0.63664,0.584736,0.5776,0.580096,0.583776,0.586944,0.579136,0.593888,0.716928
Ouroboros-P-VL - median,0.009568,0.009568,0.008736,0.009536,0.009728,0.010912,0.009792,0.009632,0.009664,0.00976,0.010912
