RegEff-CF - std_dev,0.00317827,0.000807513,0.00271859,0.00235508,0.00252896,0.00210938,0.00237926,0.00494583,0.00563341,0.00771653,0.0129657
RegEff-CF - min,0.00736,0.008736,0.008928,0.00992,0.010464,0.013408,0.020992,0.034432,0.069344,0.14672,0.28464
RegEff-CF - max,0.026016,0.014848,0.01968,0.019488,0.024,0.027808,0.033056,0.0632,0.104736,0.1888,0.350432
RegEff-CF - median,0.007584,0.009184,0.009184,0.011136,0.01152,0.014912,0.021888,0.04,0.08208,0.159712,0.331072
Ouroboros-P-VL - mean,0.0233267,0.022551,0.0220525,0.0222778,0.0218349,0.02368,0.0219008,0.0221184,0.0209107,0.0208467,0.0238355
Ouroboros-P-VL - std_dev,0.0850169,0.0825766,0.0828761,0.0830392,0.0826464,0.0885096,0.0825498,0.0832003,0.0809504,0.0805448,0.0891125
Ouroboros-P-VL - min,0.009856,0.008672,0.007968,0.00864,0.008608,0.007936,0.008544,0.008608,0.008704,0.008,0.008928
Ouroboros-P-VL - max,0.618304,0.600192,0.601856,0.603264,0.60016,0.64272,0.599456,0.60432,0.587552,0.58464,0.647424
Ouroboros-P-VL - median,0.010656,0.00944,0.009408,0.009472,0.009408,0.00944,0.009408,0.009472,0.009536,0.009504,0.010688
Ouroboros-C-VA - mean,0.0219507,0.0206509,0.0215706,0.0211354,0.0208883,0.020217,0.0238291,0.0234451,0.02328,0.0249933,0.0323085
Ouroboros-C-VA - std_dev,0.0767798,0.074192,0.0757243,0.0746592,0.0734198,0.0729512,0.0920243,0.0741434,0.0750472,0.0748441,0.0749448
Ouroboros-C-VA - min,0.009088,0.00896,0.008672,0.009152,0.009792,0.008928,0.008512,0.009632,0.01184,0.012256,0.018848
Ouroboros-C-VA - max,0.558944,0.539904,0.5512,0.543424,0.534592,0.530784,0.667808,0.541856,0.548608,0.548384,0.556544
Ouroboros-C-VA - median,0.009728,0.00976,0.009792,0.009792,0.009984,0.00976,0.009952,0.01168,0.012576,0.01312,0.020928
RegEff-C - mean,0.00846912,0.0103744,0.0101011,0.0126042,0.0141658,0.0191251,0.0327168,0.0601139,0.105849,0.234337,0.456945
RegEff-C - std_dev,0.00153425,0.00402677,0.00300452,0.00347574,0.00137543,0.00166177,0.00189173,0.00245037,0.00611732,0.0106661,0.0209985
RegEff-C - min,0.00704,0.008096,0.008512,0.010624,0.01328,0.017856,0.031232,0.058784,0.101568,0.209312,0.379616
RegEff-C - max,0.016576,0.026592,0.022976,0.024768,0.019264,0.027456,0.040704,0.070848,0.139424,0.265472,0.48592
RegEff-C - median,0.008352,0.00896,0.009376,0.010848,0.013568,0.018816,0.032128,0.05952,0.104416,0.233632,0.460736
RegEff-CM - mean,0.010073,0.0113325,0.00998528,0.0117357,0.0138112,0.019632,0.0328742,0.0603123,0.123934,0.128715,0.127918
RegEff-CM - std_dev,0.00291703,0.00360834,0.00180114,0.00268779,0.00269035,0.00213833,0.00249208,0.00199751,0.0107381,0.0066305,0.00464375
RegEff-CM - min,0.008416,0.009184,0.008768,0.010016,0.011904,0.018048,0.031232,0.059296,0.102816,0.106368,0.10864
RegEff-CM - max,0.01888,0.024608,0.016832,0.02496,0.026432,0.029344,0.04944,0.070816,0.139392,0.141408,0.14032
RegEff-CM - median,0.008864,0.010048,0.0096,0.010912,0.013376,0.018944,0.032384,0.059808,0.128224,0.12944,0.12816
RegEff-AW - mean,0.00827264,0.00892288,0.00842496,0.00854528,0.00877824,0.00748096,0.00923968,0.00843328,0.00864256,0.0087264,0.00840256
RegEff-AW - std_dev,0.00298439,0.0033889,0.00253383,0.00293116,0.00266677,0.0014799,0.0040087,0.00277883,0.00343041,0.00335242,0.00230411
RegEff-AW - min,0.006816,0.007072,0.006912,0.006912,0.007744,0.006784,0.006592,0.006272,0.006944,0.006912,0.006816
RegEff-AW - max,0.0176,0.027136,0.017376,0.018784,0.01776,0.016192,0.029248,0.017792,0.026464,0.022944,0.01648
RegEff-AW - median,0.006976,0.007776,0.007744,0.007744,0.00784,0.006944,0.007776,0.007744,0.007744,0.007776,0.007776
Halloc - mean,0.034041,0.0351923,0.0347552,0.0325626,0.0325862,0.0331366,0.0324973,0.0332378,0.0323424,0.0321536,0.0339782
Halloc - std_dev,0.165028,0.172447,0.166072,0.163471,0.164333,0.164633,0.166165,0.167759,0.163641,0.161757,0.164279
Halloc - min,0.008896,0.008992,0.009792,0.007904,0.007904,0.007936,0.007936,0.008096,0.007808,0.007488,0.0088
Halloc - max,1.18912,1.24224,1.19712,1.17677,1.18285,1.18547,1.19565,1.20749,1.17776,1.16438,1.18368
Halloc - median,0.009792,0.009792,0.009888,0.008768,0.008736,0.008896,0.008832,0.008864,0.008192,0.008928,0.008928
XMalloc - mean,0.0133062,0.0134157,0.0107667,0.0120256,0.0103885,0.0107072,0.0107174,0.0105747,0.011687,0.0145926,0.014903
XMalloc - std_dev,0.00872663,0.00852901,0.00747315,0.00779344,0.00846613,0.00909969,0.0103069,0.00971217,0.0121881,0.0144088,0.0198194
XMalloc - min,0.009984,0.009728,0.008,0.008672,0.007456,0.0072,0.00784,0.008192,0.009408,0.010112,0.01088
XMalloc - max,0.069632,0.068608,0.0584,0.059424,0.067872,0.071072,0.081184,0.077536,0.09648,0.112288,0.152992
XMalloc - median,0.010816,0.011232,0.0088,0.009664,0.00864,0.008672,0.008672,0.008704,0.009664,0.011488,0.01168
CUDA - mean,0.100574,0.101081,0.102362,0.104088,0.117561,0.142375,0.162457,0.197595,0.236545,0.241406,0.289034
CUDA - std_dev,0.582621,0.576504,0.591626,0.573055,0.57336,0.585635,0.575778,0.572379,0.57642,0.573571,0.582849
CUDA - min,0.01696,0.018112,0.01648,0.020768,0.033888,0.057664,0.075296,0.10096,0.134976,0.14208,0.188064
CUDA - max,4.17891,4.13661,4.24371,4.11542,4.13101,4.24179,4.19283,4.20387,4.2711,4.256,4.36858
CUDA - median,0.017056,0.018656,0.017312,0.02144,0.034656,0.057856,0.082112,0.113696,0.15376,0.16176,0.205664
