Bytes,3900,3904,3908,3912,3916,3920,3924,3928,3932,3936,3940,3944,3948,3952,3956,3960,3964,3968,3972,3976,3980,3984,3988,3992,3996,4000,4004,4008,4012,4016,4020,4024,4028,4032,4036,4040,4044,4048,4052,4056,4060,4064,4068,4072,4076,4080,4084,4088,4092,4096,4100,4104,4108,4112,4116,4120,4124,4128,4132,4136,4140,4144,4148,4152,4156,4160,4164,4168,4172,4176,4180,4184,4188,4192,4196,4200,4204,4208,4212,4216,4220,4224,4228,4232,4236,4240,4244,4248,4252,4256,4260,4264,4268,4272,4276,4280
Ouroboros-P-S - mean,0.0721625,0.0575514,0.0572096,0.0581529,0.0622893,0.0593511,0.0595136,0.0574023,0.0598541,0.059264,0.0575002,0.0654285,0.0602932,0.056823,0.058887,0.0589633,0.0579041,0.0599175,0.0584384,0.0584211,0.0572935,0.0576218,0.0579847,0.0565728,0.0592359,0.0581075,0.065207,0.0580736,0.0583629,0.0584621,0.0568556,0.056343,0.0572698,0.05765,0.057474,0.0571732,0.0588192,0.0591246,0.0584148,0.0585568,0.0579047,0.0642918,0.0582253,0.0587968,0.0603047,0.0598708,0.0602573,0.0594465,0.0608954,0.0574356,0.0992116,0.094697,0.0965345,0.0955175,0.0979143,0.0965249,0.0965716,0.0989396,0.0962983,0.096491,0.0958932,0.0972187,0.0982094,0.10082,0.098985,0.0972136,0.0958171,0.0964769,0.0993237,0.0967822,0.101802,0.098059,0.0989543,0.0959444,0.0998855,0.098692,0.0989678,0.0981288,0.0983182,0.0996122,0.0983667,0.0999732,0.0970977,0.0978164,0.0992584,0.100495,0.0990017,0.0976167,0.0986452,0.0992167,0.0984686,0.0961511,0.0982061,0.0981128,0.095184,0.0998126
Ouroboros-P-S - std_dev,0.464699,0.366187,0.360113,0.373187,0.386545,0.381222,0.375562,0.365695,0.383656,0.382355,0.367978,0.380907,0.387601,0.363663,0.377663,0.377812,0.370818,0.384771,0.374381,0.376404,0.366787,0.369249,0.371621,0.361756,0.380383,0.371616,0.367122,0.370587,0.3743,0.375132,0.362735,0.361359,0.366456,0.370375,0.368073,0.365821,0.377586,0.379572,0.374608,0.375402,0.370988,0.382299,0.367557,0.377457,0.381086,0.384668,0.382089,0.380533,0.378482,0.368851,0.658263,0.629512,0.641263,0.627165,0.650278,0.640479,0.642807,0.658273,0.640648,0.641105,0.636902,0.644185,0.653266,0.642847,0.657873,0.646094,0.636483,0.640937,0.659051,0.643212,0.641426,0.651116,0.657165,0.637356,0.662872,0.656543,0.658324,0.651537,0.654133,0.657641,0.652122,0.65325,0.64532,0.637436,0.65985,0.66074,0.658447,0.640113,0.64697,0.660066,0.654257,0.639201,0.649284,0.652553,0.627728,0.664187
Ouroboros-P-S - min,0.00544,0.004224,0.004256,0.004192,0.004224,0.004256,0.004192,0.004224,0.004256,0.004096,0.0048,0.004896,0.004256,0.004224,0.004224,0.004768,0.004512,0.004928,0.004224,0.004256,0.004256,0.004256,0.004256,0.00448,0.004256,0.004512,0.00448,0.004448,0.004256,0.004032,0.00464,0.00384,0.004448,0.004256,0.004256,0.00416,0.004224,0.004256,0.004224,0.004512,0.004256,0.004896,0.00448,0.004384,0.004224,0.004256,0.004864,0.004704,0.004256,0.004224,0.00464,0.004224,0.004512,0.004224,0.004256,0.004256,0.004256,0.004224,0.004224,0.004224,0.004416,0.004864,0.004256,0.0048,0.004256,0.0048,0.004224,0.004256,0.004512,0.004224,0.004224,0.004256,0.00448,0.004224,0.004256,0.00432,0.004224,0.004512,0.004256,0.004224,0.004224,0.004864,0.004224,0.004256,0.004256,0.004256,0.004896,0.004928,0.004256,0.004448,0.004288,0.004224,0.004256,0.004256,0.004256,0.004448
Ouroboros-P-S - max,3.32506,2.62083,2.57795,2.67046,2.76797,2.7279,2.68838,2.61725,2.74544,2.73574,2.63334,2.73171,2.7735,2.60246,2.70253,2.70365,2.65363,2.75331,2.6791,2.69325,2.6248,2.64237,2.65933,2.58886,2.72192,2.65942,2.63504,2.65216,2.67846,2.68438,2.596,2.58586,2.62246,2.65027,2.63398,2.61792,2.70192,2.71613,2.68067,2.68637,2.65482,2.74026,2.63107,2.70099,2.72784,2.75254,2.73485,2.72317,2.71018,2.63939,4.70704,4.50128,4.58538,4.48563,4.64986,4.57987,4.59622,4.70685,4.58083,4.58422,4.55421,4.6065,4.67107,4.60067,4.7041,4.61987,4.5512,4.58304,4.71267,4.59926,4.59171,4.65587,4.6991,4.55744,4.73997,4.6945,4.70723,4.65888,4.67725,4.70307,4.6632,4.67267,4.61434,4.55981,4.71821,4.72563,4.70813,4.57837,4.62739,4.71968,4.67827,4.57056,4.64317,4.66598,4.48925,4.74912
Ouroboros-P-S - median,0.005792,0.004928,0.004896,0.004864,0.004928,0.004896,0.004896,0.004928,0.00496,0.004928,0.004928,0.012224,0.004928,0.004896,0.004896,0.00496,0.004928,0.004928,0.004896,0.004928,0.004928,0.004928,0.004928,0.004896,0.004928,0.005024,0.012992,0.004928,0.004896,0.004928,0.005056,0.004896,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.012576,0.00496,0.004896,0.004928,0.004928,0.00496,0.004928,0.00496,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.01104,0.004928,0.004928,0.004928,0.004928,0.004896,0.004928,0.012768,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004896,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.00496,0.00496,0.004928,0.004928,0.004896,0.00496,0.004928,0.00496,0.004928
Ouroboros-P-VA - mean,0.0631283,0.0629376,0.064496,0.0695782,0.0636947,0.0625062,0.0630221,0.0636058,0.0617152,0.0629869,0.0693344,0.0631834,0.0616666,0.0633306,0.0621594,0.0641786,0.0646074,0.0693728,0.0640243,0.0642502,0.0645991,0.0640307,0.0636762,0.0640256,0.0688134,0.0630637,0.06304,0.0614534,0.0638349,0.0627898,0.0638739,0.0691654,0.062009,0.0641869,0.061335,0.0629056,0.0615091,0.0631418,0.0651475,0.0645504,0.0617088,0.061623,0.0638394,0.0619021,0.0635181,0.0666355,0.0626803,0.063193,0.0647142,0.0639968,0.104638,0.102098,0.106259,0.103224,0.103436,0.102328,0.101477,0.103187,0.101156,0.103978,0.102682,0.10095,0.103068,0.101281,0.104333,0.101015,0.103734,0.101789,0.102995,0.101783,0.10236,0.10269,0.102816,0.104947,0.102084,0.103402,0.102878,0.101002,0.10433,0.102029,0.102107,0.101194,0.103152,0.102784,0.103188,0.101963,0.104233,0.10254,0.100552,0.103496,0.10099,0.102455,0.104005,0.108388,0.102733,0.102122
Ouroboros-P-VA - std_dev,0.387023,0.385629,0.39635,0.388253,0.39022,0.379866,0.387226,0.389428,0.376346,0.385494,0.392187,0.387002,0.37637,0.389276,0.380003,0.394462,0.396002,0.38885,0.393601,0.391599,0.391217,0.385717,0.387534,0.387305,0.393923,0.38621,0.38608,0.371079,0.390721,0.381165,0.386493,0.384942,0.375572,0.390493,0.374521,0.386132,0.375798,0.3864,0.388976,0.396672,0.376173,0.377442,0.391287,0.375386,0.391159,0.388018,0.383019,0.387371,0.398404,0.392755,0.674748,0.657181,0.657683,0.666712,0.665393,0.659037,0.653051,0.664857,0.650724,0.658549,0.660906,0.6494,0.662758,0.652087,0.671373,0.648564,0.660272,0.654515,0.662691,0.655352,0.658873,0.661175,0.663772,0.676185,0.657412,0.666102,0.663081,0.649146,0.672172,0.656844,0.656417,0.650641,0.663852,0.662149,0.665309,0.656378,0.671944,0.6595,0.646335,0.666326,0.649024,0.659156,0.669614,0.658067,0.66083,0.657882
Ouroboros-P-VA - min,0.006752,0.006752,0.00672,0.00672,0.00672,0.00672,0.00672,0.006688,0.00672,0.007424,0.008128,0.006976,0.007264,0.00608,0.006752,0.006816,0.006752,0.006944,0.00672,0.007264,0.00656,0.007232,0.007328,0.007296,0.006688,0.006592,0.006848,0.007488,0.006912,0.006944,0.00688,0.008608,0.007232,0.006816,0.006816,0.006656,0.007232,0.006688,0.006944,0.006656,0.006944,0.006528,0.006976,0.007264,0.00672,0.00688,0.007232,0.00672,0.006784,0.00672,0.007168,0.007232,0.007264,0.006816,0.007296,0.006784,0.007168,0.006944,0.007232,0.006912,0.007264,0.00704,0.006976,0.007168,0.007136,0.007328,0.007296,0.007264,0.006464,0.007232,0.007104,0.007232,0.00656,0.006944,0.006912,0.006592,0.0072,0.0072,0.007232,0.006848,0.0072,0.006816,0.007168,0.007168,0.007296,0.00704,0.00704,0.007264,0.007232,0.007232,0.007264,0.007232,0.007008,0.008128,0.007232,0.006816
Ouroboros-P-VA - max,2.77229,2.76234,2.83894,2.78733,2.79523,2.72157,2.7736,2.7896,2.69613,2.76144,2.81459,2.77219,2.69626,2.78826,2.72218,2.82541,2.83661,2.7913,2.81923,2.80544,2.80307,2.764,2.77642,2.77514,2.82621,2.76653,2.7656,2.65901,2.79888,2.73094,2.76931,2.76374,2.69101,2.79763,2.68298,2.76582,2.6921,2.76794,2.7879,2.84125,2.69491,2.70371,2.80285,2.6896,2.80163,2.78266,2.74381,2.77478,2.85354,2.81328,4.82787,4.70237,4.70998,4.77021,4.76118,4.71558,4.67283,4.75718,4.65622,4.71379,4.72902,4.64675,4.74237,4.66589,4.80394,4.64096,4.7256,4.68339,4.74182,4.68925,4.71446,4.73091,4.74922,4.83824,4.70397,4.76611,4.74445,4.64502,4.80954,4.69994,4.69702,4.65568,4.75011,4.73782,4.76035,4.69661,4.80784,4.71904,4.6249,4.76778,4.64416,4.71654,4.7913,4.71485,4.72854,4.7073
