Bytes,3900,3904,3908,3912,3916,3920,3924,3928,3932,3936,3940,3944,3948,3952,3956,3960,3964,3968,3972,3976,3980,3984,3988,3992,3996,4000,4004,4008,4012,4016,4020,4024,4028,4032,4036,4040,4044,4048,4052,4056,4060,4064,4068,4072,4076,4080,4084,4088,4092,4096,4100,4104,4108,4112,4116,4120,4124,4128,4132,4136,4140,4144,4148,4152,4156,4160,4164,4168,4172,4176,4180,4184,4188,4192,4196,4200,4204,4208,4212,4216,4220,4224,4228,4232,4236,4240,4244,4248,4252,4256,4260,4264,4268,4272,4276,4280
Ouroboros-P-VL - mean,0.0205254,0.0212141,0.0208435,0.0216,0.0209024,0.0212256,0.0213139,0.0205139,0.0212998,0.0206317,0.0208173,0.0205901,0.0209395,0.0206413,0.0210035,0.0217222,0.0207494,0.0209491,0.0206368,0.0211366,0.0209267,0.0206778,0.020713,0.0208467,0.0212218,0.0207949,0.0204237,0.020375,0.0215706,0.0206298,0.0206093,0.0206189,0.0207955,0.0209222,0.0216378,0.0204211,0.0209613,0.0209139,0.0206554,0.0207917,0.0205568,0.020983,0.0208832,0.0212877,0.021008,0.0212115,0.0210093,0.0205293,0.020969,0.0213562,0.0229715,0.0253402,0.023081,0.023671,0.0230374,0.0239283,0.0232096,0.0227821,0.0233722,0.0232621,0.0235091,0.0228493,0.0228774,0.0229869,0.0233274,0.0234144,0.0233971,0.0232781,0.0235034,0.023129,0.0240704,0.0234086,0.023584,0.0233645,0.0231418,0.0232461,0.0234726,0.0237824,0.023561,0.0238829,0.0246157,0.0235731,0.0239834,0.0243059,0.0232294,0.0231565,0.0231878,0.0236166,0.0228947,0.023968,0.0231744,0.022873,0.0233619,0.023065,0.0231987,0.0231437
Ouroboros-P-VL - std_dev,0.0014831,0.00170005,0.00141144,0.00176193,0.00145394,0.00145098,0.0013923,0.00129138,0.00166792,0.00162596,0.0016553,0.00143459,0.00182368,0.00137536,0.00144713,0.00138692,0.0014433,0.00162697,0.00180104,0.00158541,0.00163446,0.00174357,0.00190024,0.0014657,0.00149818,0.00163217,0.00155199,0.00156423,0.00140656,0.00135097,0.00146942,0.00155344,0.00175428,0.00153345,0.00174506,0.00164451,0.00170142,0.00137791,0.00154163,0.00148849,0.00132003,0.00147528,0.00134785,0.00137683,0.00144412,0.0017836,0.00148607,0.00175588,0.00162661,0.00166808,0.00169122,0.00206143,0.00178126,0.00166409,0.00178113,0.00157165,0.00186719,0.00176518,0.00194847,0.00173092,0.00185594,0.00174448,0.00191319,0.00171635,0.00189826,0.00198875,0.00177061,0.00181713,0.00181726,0.00187841,0.00190649,0.00167638,0.00205445,0.00172754,0.0015192,0.00214017,0.00173323,0.00193792,0.00168568,0.0020096,0.0019988,0.0017818,0.00173903,0.0021397,0.00193657,0.00192431,0.00190587,0.00167115,0.00191177,0.00181816,0.0017329,0.00179729,0.00168697,0.0020559,0.00185442,0.00169311
Ouroboros-P-VL - min,0.017632,0.016736,0.017472,0.01712,0.016256,0.01744,0.018432,0.017184,0.017056,0.017056,0.016704,0.016256,0.01696,0.017728,0.018208,0.018848,0.016768,0.017408,0.016672,0.0176,0.01712,0.016192,0.016352,0.016992,0.018016,0.017728,0.016736,0.016608,0.018944,0.017536,0.017088,0.017216,0.017504,0.017024,0.018016,0.016672,0.017792,0.017408,0.016992,0.016416,0.018144,0.016608,0.016768,0.01776,0.018112,0.016832,0.017248,0.016448,0.018208,0.017504,0.018016,0.020992,0.018592,0.020512,0.018624,0.019904,0.019584,0.019232,0.019648,0.018336,0.019456,0.019808,0.017344,0.018464,0.01888,0.01968,0.0192,0.019808,0.02016,0.019936,0.019072,0.01952,0.018144,0.018816,0.020032,0.018304,0.019392,0.01952,0.019584,0.019584,0.019936,0.018592,0.020928,0.019712,0.018144,0.019392,0.01968,0.019968,0.01808,0.020448,0.019744,0.018912,0.020032,0.019328,0.018368,0.018944
Ouroboros-P-VL - max,0.024064,0.024224,0.02336,0.025152,0.024032,0.024096,0.024,0.023328,0.024224,0.023808,0.025088,0.02448,0.02512,0.023616,0.0248,0.025312,0.02336,0.024704,0.024448,0.023968,0.024832,0.02432,0.027904,0.023872,0.0248,0.024416,0.025184,0.023328,0.024928,0.023776,0.024256,0.024,0.02592,0.024448,0.028128,0.024032,0.025472,0.02464,0.024416,0.02352,0.023488,0.024416,0.024896,0.024512,0.024576,0.026368,0.023936,0.024352,0.025824,0.024864,0.025888,0.02992,0.026784,0.027648,0.02656,0.027104,0.029408,0.02736,0.027168,0.026368,0.027424,0.025984,0.028064,0.027232,0.027968,0.028928,0.02624,0.02688,0.030592,0.027008,0.027136,0.026912,0.028352,0.026912,0.026976,0.028192,0.027776,0.028416,0.027456,0.029216,0.030688,0.027968,0.027456,0.02912,0.027264,0.028928,0.027104,0.026304,0.027424,0.029632,0.027712,0.0272,0.027776,0.028192,0.026784,0.027008
Ouroboros-P-VL - median,0.020384,0.021344,0.021152,0.021536,0.02112,0.021024,0.021408,0.020608,0.021376,0.021024,0.020832,0.0208,0.021088,0.020704,0.021088,0.021696,0.020864,0.021184,0.020864,0.021472,0.021152,0.020672,0.020448,0.020896,0.021344,0.0208,0.020416,0.020416,0.021408,0.020704,0.02064,0.020672,0.020576,0.02096,0.02176,0.020448,0.020768,0.020864,0.02048,0.020864,0.020576,0.021216,0.021088,0.021472,0.02112,0.0208,0.020864,0.020544,0.020992,0.0216,0.022976,0.02528,0.023296,0.023488,0.023072,0.024064,0.0232,0.0224,0.023712,0.023424,0.023584,0.022528,0.022528,0.022912,0.023232,0.023392,0.023424,0.023232,0.023296,0.022912,0.024672,0.023264,0.023808,0.023136,0.022912,0.023712,0.023584,0.023584,0.023424,0.024,0.024352,0.02368,0.024064,0.024384,0.0232,0.023168,0.023072,0.023552,0.023328,0.023936,0.023136,0.023168,0.023392,0.02304,0.02336,0.023136
Ouroboros-C-S - mean,0.0361235,0.0365107,0.0356928,0.036793,0.0355072,0.0373792,0.0364634,0.0351962,0.0353325,0.0367206,0.0365939,0.0359827,0.0369203,0.0368352,0.0354848,0.0351789,0.0353747,0.0365997,0.0352429,0.036681,0.0357203,0.0350701,0.0367942,0.0367053,0.0353171,0.0366246,0.0368422,0.0365786,0.0366387,0.0362682,0.036679,0.037223,0.0368237,0.035385,0.0354355,0.0365434,0.0368902,0.0368346,0.0354547,0.0367014,0.0360339,0.0350112,0.0368787,0.0361414,0.035143,0.0366438,0.0366234,0.0357664,0.0357581,0.0375245,0.0505651,0.0533376,0.0526138,0.0517178,0.0534054,0.0510739,0.0526394,0.0525741,0.0542176,0.0528531,0.0508467,0.0505415,0.0503827,0.0521331,0.0523949,0.0503635,0.0530246,0.0530528,0.0524192,0.0531834,0.0509344,0.051207,0.0520614,0.0528435,0.0530202,0.0529773,0.0526579,0.053104,0.0520288,0.0536051,0.0524378,0.0526874,0.052432,0.0536122,0.0539418,0.0530669,0.0532595,0.0507149,0.0532781,0.0533779,0.0528634,0.0519322,0.0518426,0.0523398,0.0531046,0.0526611
Ouroboros-C-S - std_dev,0.000667996,0.000715827,0.000622842,0.000565678,0.00083945,0.000705025,0.000630335,0.000713554,0.0006301,0.000678045,0.000618624,0.000724988,0.000810695,0.000764023,0.000727583,0.000585543,0.000611399,0.000603056,0.00061983,0.000653805,0.000692763,0.000695996,0.000734097,0.000595474,0.000631872,0.000801821,0.000644415,0.000705913,0.000683392,0.000675401,0.000484641,0.00070723,0.000666117,0.00068818,0.000842731,0.000720973,0.000713526,0.000606511,0.000575429,0.000648388,0.000656098,0.00068166,0.000590093,0.000739362,0.000629816,0.000612385,0.000635705,0.00130194,0.000688533,0.000664762,0.000931202,0.000941583,0.000916937,0.000920059,0.000761623,0.0009277,0.00110582,0.000705059,0.0010167,0.000926401,0.000983248,0.000900425,0.000780622,0.00088848,0.000962463,0.000899513,0.00080725,0.000881395,0.00112773,0.00103467,0.000856028,0.0008473,0.00102011,0.00119024,0.000912772,0.000972088,0.00104254,0.000914736,0.000949365,0.000788197,0.000867653,0.00105356,0.000785331,0.000958589,0.00102341,0.000899709,0.000911136,0.000939021,0.0010045,0.000926132,0.000974262,0.000976134,0.000962213,0.000905117,0.000662523,0.000976553
Ouroboros-C-S - min,0.034304,0.034848,0.0344,0.035264,0.0328,0.035616,0.034976,0.033312,0.033504,0.034912,0.035072,0.034432,0.035264,0.034848,0.034208,0.03392,0.033952,0.035392,0.033824,0.03536,0.03472,0.03376,0.034464,0.034912,0.033728,0.03488,0.034816,0.03488,0.035136,0.03488,0.035104,0.034752,0.035328,0.033728,0.033088,0.034912,0.035488,0.034528,0.03376,0.035328,0.034368,0.033472,0.035424,0.033952,0.033632,0.035264,0.035264,0.034176,0.034016,0.035968,0.048832,0.051424,0.050336,0.048896,0.052064,0.048768,0.050176,0.051168,0.051808,0.050368,0.04864,0.048832,0.048384,0.05008,0.049632,0.048768,0.05136,0.05056,0.049824,0.050496,0.048736,0.049312,0.049408,0.050336,0.05088,0.050048,0.050496,0.050144,0.049824,0.052448,0.050336,0.050368,0.050016,0.050944,0.051744,0.051424,0.05152,0.049184,0.05088,0.051136,0.051104,0.050048,0.050112,0.050592,0.051008,0.050112
Ouroboros-C-S - max,0.037408,0.038144,0.03712,0.03792,0.037024,0.038784,0.03792,0.036672,0.036512,0.038016,0.03792,0.037312,0.03872,0.038592,0.037184,0.036416,0.036736,0.037856,0.036416,0.038144,0.037504,0.03632,0.038144,0.038176,0.0368,0.038432,0.038048,0.038272,0.03824,0.037856,0.037728,0.038816,0.038528,0.037056,0.037184,0.038048,0.039136,0.037984,0.03648,0.038368,0.037344,0.03632,0.038432,0.0376,0.036576,0.037952,0.038304,0.041216,0.03728,0.038816,0.052224,0.05504,0.055168,0.053568,0.05552,0.052992,0.055168,0.054048,0.05632,0.055104,0.053472,0.052832,0.052768,0.054208,0.05392,0.0528,0.0552,0.054784,0.055616,0.0552,0.05328,0.053024,0.054528,0.055232,0.055104,0.05536,0.055744,0.055296,0.05424,0.055808,0.05424,0.056352,0.054176,0.055456,0.055872,0.055232,0.055392,0.053088,0.05536,0.055392,0.054656,0.054304,0.054048,0.054816,0.055008,0.054912
