Threads,1,2,4,8,16,32,64,128,256,512,1024
Ouroboros-C-VA - mean,0.00506944,0.00487744,0.00513024,0.00541248,0.00488128,0.00519168,0.00497216,0.00513856,0.00516544,0.00696384,0.00738048
Ouroboros-C-VA - std_dev,0.00129775,0.000261704,0.00110042,0.00240958,0.000244812,0.00173123,0.00115656,0.00113751,0.0002523,0.00136897,0.00173437
Ouroboros-C-VA - min,0.004064,0.003808,0.004256,0.004032,0.004288,0.004352,0.00432,0.004192,0.004544,0.005888,0.006304
Ouroboros-C-VA - max,0.00976,0.005216,0.009344,0.018304,0.00528,0.017216,0.011872,0.011392,0.005632,0.012928,0.015776
Ouroboros-C-VA - median,0.004768,0.00496,0.00496,0.004992,0.004992,0.005024,0.004992,0.005088,0.005248,0.00656,0.007008
Halloc - mean,0.00540928,0.00560704,0.00532288,0.00479232,0.00501248,0.00483264,0.0044064,0.00454016,0.00486912,0.0046784,0.00497344
Halloc - std_dev,0.000943104,0.00123436,0.00070666,0.00179643,0.00217734,0.00187653,0.000229977,0.000736491,0.00139584,0.000832123,0.00123218
Halloc - min,0.00464,0.004672,0.004704,0.003776,0.003808,0.003776,0.003808,0.003808,0.003904,0.003904,0.003936
Halloc - max,0.010272,0.010464,0.01024,0.016224,0.016064,0.015936,0.004896,0.009472,0.011968,0.008832,0.01104
Halloc - median,0.005216,0.005248,0.005216,0.004448,0.00448,0.00448,0.004448,0.004512,0.004576,0.004576,0.004608
RegEff-CM - mean,0.00391744,0.00371008,0.00392064,0.0034784,0.00376,0.0035232,0.00385728,0.0037376,0.00370048,0.00373696,0.00377856
RegEff-CM - std_dev,0.00165073,0.000927832,0.00194061,0.000133674,0.00129676,9.96121e-05,0.0018304,0.000955124,0.000172416,0.000114717,0.000461858
RegEff-CM - min,0.002848,0.002848,0.002848,0.002816,0.00288,0.00288,0.00288,0.002976,0.003104,0.00304,0.003104
RegEff-CM - max,0.012224,0.009248,0.016,0.003584,0.011808,0.003776,0.011712,0.010336,0.003808,0.003808,0.00672
RegEff-CM - median,0.00352,0.003552,0.00352,0.003488,0.00352,0.00352,0.003552,0.003648,0.003776,0.003776,0.003776
XMalloc - mean,0.00588672,0.00630976,0.0055232,0.00517376,0.00566848,0.00533504,0.00545984,0.00607296,0.00702272,0.00799168,0.0103827
XMalloc - std_dev,0.00133367,8.50719e-05,0.000940822,0.000478224,0.00138571,0.00108864,0.000338529,0.00145055,0.00107242,0.00118046,0.00252517
XMalloc - min,0.00528,0.006016,0.004736,0.004512,0.0048,0.004608,0.004608,0.004864,0.006016,0.006624,0.008448
XMalloc - max,0.011232,0.00656,0.0104,0.007808,0.01312,0.010144,0.006048,0.013056,0.012544,0.013216,0.026432
XMalloc - median,0.005472,0.006304,0.00528,0.005216,0.00528,0.00528,0.00544,0.005792,0.00688,0.007872,0.009856
RegEff-CFM - mean,0.0038816,0.00355648,0.0040128,0.00373696,0.00363776,0.00359616,0.00376896,0.00378112,0.00393088,0.00400384,0.00401024
RegEff-CFM - std_dev,0.00130201,0.000998933,0.00189472,0.000567413,0.000276717,0.000182696,0.00087285,0.000100657,0.00018586,0.000196912,0.000158643
RegEff-CFM - min,0.003488,0.002976,0.002976,0.003584,0.002976,0.00288,0.003008,0.003136,0.003296,0.003328,0.003392
RegEff-CFM - max,0.012544,0.008704,0.011904,0.00768,0.004672,0.00368,0.009728,0.00384,0.004064,0.004736,0.004672
RegEff-CFM - median,0.003648,0.003648,0.003648,0.003648,0.003648,0.003648,0.00368,0.003808,0.004,0.004,0.004032
RegEff-CF - mean,0.003824,0.0033088,0.00391168,0.00372352,0.00366656,0.00388992,0.00393664,0.0037312,0.00401984,0.00388032,0.00394816
RegEff-CF - std_dev,0.00116579,0.000539084,0.00138566,0.0013654,0.000529234,0.00133288,0.00121355,0.000509313,0.000180894,0.000316319,0.000188326
RegEff-CF - min,0.002976,0.002944,0.002976,0.002944,0.002976,0.003008,0.00304,0.003136,0.003264,0.0032,0.003296
RegEff-CF - max,0.011456,0.005888,0.012384,0.012032,0.006624,0.011808,0.01184,0.006784,0.004768,0.004832,0.004736
RegEff-CF - median,0.003648,0.003008,0.003648,0.003616,0.003648,0.003648,0.003712,0.003808,0.004,0.003936,0.003968
ScatterAlloc - mean,0.00512256,0.0059616,0.00474688,0.00476672,0.00436672,0.0043296,0.00486912,0.00486208,0.00457984,0.00507648,0.00453056
ScatterAlloc - std_dev,0.000696185,0.00198141,0.00153948,0.00180439,0.00015614,0.000215638,0.00212477,0.00142435,7.08755e-05,0.00173687,0.000194447
ScatterAlloc - min,0.004928,0.005216,0.003776,0.00368,0.003712,0.003712,0.003712,0.003744,0.004512,0.003904,0.003904
ScatterAlloc - max,0.009952,0.015008,0.012,0.012,0.004736,0.004832,0.016448,0.011712,0.005056,0.011744,0.004928
ScatterAlloc - median,0.004992,0.005216,0.004448,0.004384,0.004384,0.004384,0.004352,0.004416,0.004576,0.004576,0.004576
Ouroboros-C-VL - mean,0.00436864,0.00439296,0.00437376,0.00478272,0.00478528,0.00474496,0.0048192,0.0046912,0.00508992,0.00569344,0.0058912
Ouroboros-C-VL - std_dev,0.000264904,0.0014977,0.000459038,0.0013767,0.00191537,0.00118372,0.00166061,0.00100211,0.00144659,0.000925345,0.000615541
Ouroboros-C-VL - min,0.003776,0.003744,0.003776,0.003776,0.003456,0.003808,0.003808,0.003936,0.00416,0.004448,0.005152
Ouroboros-C-VL - max,0.004864,0.014016,0.00688,0.012928,0.013248,0.01168,0.012832,0.011456,0.012448,0.010752,0.009248
Ouroboros-C-VL - median,0.004448,0.004416,0.004448,0.00448,0.00448,0.00448,0.004512,0.004608,0.004832,0.005504,0.005792
RegEff-C - mean,0.00394752,0.00358336,0.0038528,0.00402304,0.00347776,0.00369792,0.00359616,0.003696,0.00360576,0.00365376,0.00371072
RegEff-C - std_dev,0.00222339,0.000622134,0.00194789,0.00140541,0.000162973,0.000869297,0.000743114,0.000619851,0.000222204,0.000220841,0.000177588
RegEff-C - min,0.003488,0.002848,0.002848,0.002848,0.002816,0.002912,0.00288,0.002976,0.002976,0.00304,0.003104
RegEff-C - max,0.01744,0.00784,0.016832,0.008992,0.003552,0.009024,0.00864,0.007936,0.003744,0.003808,0.003808
RegEff-C - median,0.00352,0.00352,0.00352,0.00352,0.00352,0.003552,0.003552,0.003648,0.00368,0.003712,0.003776
CUDA - mean,0.0127616,0.0123238,0.0105984,0.011673,0.0136768,0.0177696,0.0230982,0.0287571,0.050135,0.0756307,0.16936
CUDA - std_dev,0.0023873,0.000190677,0.00130637,0.000869206,0.000896983,0.000179913,0.000301187,0.00118702,0.00324726,0.00194647,0.00264659
CUDA - min,0.011872,0.012192,0.00976,0.011488,0.012864,0.01712,0.022464,0.025664,0.044032,0.071552,0.162528
CUDA - max,0.02592,0.0136,0.01632,0.0176,0.019584,0.018432,0.024736,0.032032,0.057856,0.080224,0.175872
CUDA - median,0.011968,0.012288,0.010432,0.01152,0.013536,0.01776,0.023136,0.02896,0.05008,0.075744,0.16928
Ouroboros-C-S - mean,0.00560256,0.00517568,0.00498432,0.00464128,0.00471936,0.00540224,0.00454336,0.0054336,0.0052928,0.0057312,0.00574144
Ouroboros-C-S - std_dev,0.000526858,0.000218615,0.000988434,0.000215801,8.20199e-05,0.00232851,0.000312258,0.00240844,0.00119061,0.00186976,0.000399377
Ouroboros-C-S - min,0.005408,0.004544,0.004192,0.004032,0.004224,0.00464,0.004032,0.004064,0.004544,0.004704,0.004992
Ouroboros-C-S - max,0.00928,0.006464,0.009248,0.004928,0.004896,0.017088,0.005024,0.017984,0.010432,0.014336,0.008416
Ouroboros-C-S - median,0.005536,0.005152,0.004704,0.004704,0.004704,0.004736,0.004704,0.004768,0.004992,0.005376,0.005696
RegEff-AW - mean,0.00275904,0.00279552,0.00270784,0.00413888,0.00257408,0.00345024,0.00281088,0.00299712,0.00297664,0.00291456,0.002912
RegEff-AW - std_dev,0.000586161,0.000909111,0.0005976,0.00228909,0.000726933,0.00017418,0.0016083,0.001237,0.00139767,0.00145642,0.000820748
RegEff-AW - min,0.001984,0.001984,0.001952,0.002816,0.001984,0.002848,0.001888,0.002592,0.00256,0.00192,0.002624
RegEff-AW - max,0.006592,0.008992,0.006624,0.016896,0.006752,0.003584,0.011872,0.007936,0.009152,0.010912,0.008192
RegEff-AW - median,0.002656,0.002656,0.002592,0.003488,0.002656,0.003488,0.002592,0.002656,0.002592,0.002624,0.002656
Ouroboros-P-VL - mean,0.0065056,0.00555648,0.00538304,0.005472,0.00580928,0.00573632,0.0054976,0.00580224,0.00602496,0.00614016,0.00669376
Ouroboros-P-VL - std_dev,0.00128876,0.001327,0.00119015,0.000914282,0.00150466,0.00143649,0.00127347,0.0010707,0.000372304,0.000409132,0.000931496
Ouroboros-P-VL - min,0.006144,0.004512,0.004512,0.00464,0.00464,0.004672,0.004704,0.0048,0.005728,0.00528,0.005952
Ouroboros-P-VL - max,0.014112,0.012512,0.012992,0.009696,0.012896,0.012992,0.009472,0.011552,0.006944,0.006976,0.011008
Ouroboros-P-VL - median,0.006176,0.005184,0.005184,0.005248,0.005312,0.005344,0.005376,0.005472,0.005824,0.006304,0.006464
Ouroboros-P-S - mean,0.00577792,0.00622016,0.00483328,0.00549312,0.00496064,0.005456,0.00506048,0.00554816,0.00534848,0.00572736,0.00634432
Ouroboros-P-S - std_dev,8.2498e-05,0.00166061,0.000219657,0.00196539,0.000230621,0.00130606,0.00040259,0.00145637,0.000246297,0.00131754,0.0017798
Ouroboros-P-S - min,0.005728,0.004544,0.00416,0.004224,0.004352,0.004384,0.004352,0.004544,0.004704,0.004704,0.00496
Ouroboros-P-S - max,0.006272,0.012096,0.00528,0.012768,0.005216,0.012512,0.007744,0.012512,0.005664,0.01136,0.013216
Ouroboros-P-S - median,0.00576,0.005536,0.004864,0.004992,0.005024,0.005056,0.005024,0.005056,0.005408,0.005408,0.005792
Ouroboros-P-VA - mean,0.00676224,0.00582784,0.00606976,0.0054752,0.00598592,0.00589184,0.00577984,0.0060896,0.00617408,0.00646208,0.00652864
Ouroboros-P-VA - std_dev,0.00102555,0.00136855,0.00233757,0.000893626,0.00202224,0.00148959,0.00129582,0.00155357,0.00125156,0.00163743,0.000400473
Ouroboros-P-VA - min,0.006176,0.004896,0.0048,0.004704,0.005376,0.004832,0.004864,0.004896,0.00512,0.005184,0.005632
Ouroboros-P-VA - max,0.011264,0.011424,0.01808,0.011328,0.018592,0.011648,0.010176,0.011552,0.01216,0.012544,0.008192
Ouroboros-P-VA - median,0.006432,0.005344,0.005376,0.005376,0.005504,0.005504,0.005536,0.005696,0.00592,0.005856,0.006592
